ORF	t2A	t3A	t4A	t5A	t6A	t7A	t8A	t2B	t3B	t4B	t5B	t6B	t7B	t8B	t2C	t3C	t4C	t5C	t6C	t7C	t8C
Ga0196617_100005246	23.2138005395151	23.669619934385	23.254784292436	24.0911624951059	24.0954377238725	23.5925176692665	23.889417334427	24.0916735414498	23.103943764912	23.0108472594194	24.7626376043524	23.139804859768	23.8961935070495	24.1293058144439	23.2150821008268	22.6981672397035	23.883879024078	23.7514164462409	23.2148643044963	23.744355588158	24.4848940393327
Ga0196617_100005247	23.0220908911456	24.3494410262556	23.2734825005363	24.0279612719967	24.6005947881068	23.6316915757541	24.5466474197243	24.3684135585876	23.9856490430901	23.204747877296	24.5246251084185	23.9920273105156	23.1556410360473	23.9148814914182	23.4849677326076	23.5130502075168	24.3323667349239	23.1131536913316	22.4913759873166	23.3936663059007	24.6106612678231
Ga0196617_100005248	24.6300101810991	25.6615286175437	25.2019326895889	25.2428738757402	25.9330607403002	25.1807042767138	25.505129305017	25.2955291279624	25.2206508427292	25.3767245640068	25.5451757348239	25.8147099765354	25.236054156453	24.9930232120414	25.0341560260471	24.7000484375075	25.79595711848	24.823485665417	25.1588189199426	25.2083792165834	25.3549629040098
Ga0196617_100005249	23.6328319412754	24.1154357845882	24.1873887482835	24.0687144515242	24.7055749738073	24.5050935491231	25.0485205996521	24.389208141679	23.8587097009635	24.5145225754141	24.8135074792805	25.0487290435006	24.7221516978873	24.4716713953781	23.8097455458904	23.8379996211918	24.6753701939287	23.8230489975244	24.4836574807116	24.6136226235052	25.0563097624246
Ga0196617_100005250	25.022936980418	25.6882065850202	25.5623425934556	26.0235710973242	26.0218970636644	26.0195645951152	26.0944086185295	25.0622292518292	25.7148889349039	25.7524368179116	26.5151345403959	26.2032012457636	26.1607253095867	26.0630473706538	25.3519417630417	25.642349333839	26.1073261113866	25.8904670915734	26.089486622423	26.090144952351	26.2494307898142
Ga0196617_100005257	24.3529346845416	26.0518520535451	24.8601229694306	24.8095313901094	25.3553306209718	25.3463885908842	25.927803161153	24.6233905157495	25.3863721988527	24.9082398851828	24.9511226929155	25.6102014821022	25.2297696459647	23.9204019229743	24.5293686288068	24.6202827710196	24.5110324993079	25.1863841979731	24.4092680518676	25.2880791184244	26.8121840996129
Ga0196617_100005258	23.1888826586733	24.2884598165668	23.9840316406924	24.4898736239274	24.4162939232492	23.7188893802664	23.477467270462	24.0853296919366	23.7526663642545	24.1714293821897	24.8520667057667	24.4133385538278	24.3015342869748	23.6640117384017	23.316818925649	23.8971348300535	24.4751054539754	24.2326597803735	24.1277220130459	24.0102118336206	24.6100133618284
Ga0196617_100005260	22.8521134472971	23.9466345943622	23.9083712265893	24.4336990704264	24.2969045298316	24.2229772222236	23.644271900618	23.9268494285107	24.212978168691	23.6343614347859	25.0821572944899	23.8388687124081	24.4772437478408	24.8040279183567	23.6016727322507	23.4932291111209	24.415601417316	24.1845751771746	24.1597179812583	24.3501104850322	25.2445656990192
Ga0196617_100005261	25.8952872163498	27.2121154508766	27.5076403404112	27.8828321024854	28.0524231276591	27.8124186019869	28.30240217392	27.0605965215838	26.9466785843287	27.2254038712411	28.0427888088943	28.2560985192189	27.4230713883503	28.252095721095	26.5287635355181	27.0829098399007	27.6109940953201	27.7642486127835	27.0738313964129	27.6177449951686	28.1706529811712
Ga0196617_100005265	28.6578061210275	28.6981062072604	28.5962106189238	28.6152441551965	28.8887883967679	28.9010063549215	29.2121227585932	28.6518167854082	28.7589264808761	28.4829042100719	28.7390647373672	29.1097396809616	28.707888865265	29.1705882023259	28.7768174235073	28.4340442551062	28.7715375280574	28.6942599567666	28.7056702090502	28.8044476100933	29.3086694309949
Ga0196617_100005266	25.4557163469492	26.1183513849193	24.1580494782261	25.3577263596874	26.1998532252146	24.1941955085289	25.7076485258717	26.1949840978827	25.2826992673977	24.2143069173362	26.1692980475904	25.5542447529495	25.3772183065718	25.2031445211486	25.7747238713517	25.5394763200101	25.0543162020148	25.2814692269203	25.2295200167466	24.7857069075504	25.7311978903946
Ga0196617_100005267	24.0972167258585	23.8291167702474	24.2910156616999	24.6467334092571	24.5350103972115	24.7439525614928	24.7546463402749	24.5067393471716	24.6128857057839	23.8843360579545	25.0377903721833	24.7702322454978	25.188628668546	25.417989042612	24.4381020633174	24.4149958518667	24.6378076181638	24.8363271549362	24.4936220802857	24.9662906150194	25.3917537285471
Ga0196617_1000054	23.4272841613824	24.8169569990877	24.9960582363596	25.3430107069495	24.9188249374381	25.0851399994536	25.6839148076139	23.6954739461437	24.6542354270012	25.2297128897232	25.1827326607551	25.4168589565928	25.6641405616735	25.5124480223271	23.9450488569442	24.7309907379104	25.0120195753425	24.9713133668164	24.9661071145387	25.3746402805635	25.8141089312433
Ga0196617_10000542	23.4828785762745	24.9928798667092	24.5154387286044	24.3011163785778	25.2292886711331	24.6024948720852	24.719559723308	23.9400634299641	24.4638122368932	24.415834998187	25.5527906270767	25.2679475855786	24.7863473960302	24.6246090679788	23.7740141185476	24.2938529887153	25.222272352353	24.4613023600964	24.8665928313211	24.6944211340577	25.0399524469196
Ga0196617_10000543	25.9330754152814	27.0930677045583	26.4799989249202	26.8954544527194	27.5215288322254	26.186798018383	27.1095060037925	26.9839536741737	26.2080908610922	26.3127395673069	27.5990411099934	27.0395767600904	26.7649250118119	26.5688274361017	26.076631249183	25.9504741733898	26.7434097557781	26.5800673476435	26.5906222369818	26.4758615150974	26.8439411562915
Ga0196617_10000546	26.8593961399224	28.1631424192414	27.9236240841327	28.2437036431493	28.8356357717053	27.6243761782355	27.5041050594598	27.9866608010716	27.8067715673147	27.3859474220028	28.1259173510754	28.5421143429739	27.1993822108269	27.1458231497854	27.5943152660078	27.1966957053893	28.5483447358857	27.0609947879552	27.0786972842874	27.4118791945312	27.8511138566362
Ga0196617_10000550	24.0779442234921	24.7542089973681	24.110079822555	24.4719608402959	25.1267469825748	24.4524199945545	24.662663356879	24.5566353779987	24.2690177900819	24.2826197750328	24.8682698850322	24.5105698449629	25.1658212325559	24.8719832123595	24.364729718874	23.7681159550633	24.3929379687653	24.639486143036	25.131618196322	24.8091206135552	25.255965582805
Ga0196617_10000551	24.4429001846936	25.44721971915	24.6585809869743	25.6028193869479	25.4726644094175	25.0313910974026	24.1593779196236	25.1939541362807	25.3076526855588	25.3183945952555	25.9398564919627	25.4762170171537	25.7327347324351	25.6211419956722	24.5846922575952	25.3029910527842	25.7704421566221	25.6727151268476	25.6008572507245	25.3820629149189	25.9580393187428
Ga0196617_10000556	23.5315432304262	25.1145531276606	25.2336496135381	25.2834835537514	25.5043509149351	25.1151330657107	25.3404178334107	24.7263554392602	24.8997146366512	24.7285381585487	25.9180743467724	25.4056894850793	24.0977557770681	24.41277551208	24.4780999596384	24.5047919879369	25.1938696743116	24.7334833534827	24.7161927941632	24.6064444213894	25.7143744780376
Ga0196617_10000566	23.7141818581016	25.2778771103373	24.4768503637289	25.3442706320114	25.881369891955	25.720676727214	23.9183923877734	24.4115805754914	24.8041043251893	25.1322248674781	25.8371454429887	26.1552310596416	26.0547993887649	25.6871091706753	23.9956709789845	25.2600670334671	25.1091709221735	25.2346619311467	25.8673898073003	25.8877380579894	25.5480807752042
Ga0196617_1000058	23.5185692659352	24.8678559291376	24.8726543941201	25.1549994691385	25.9330870542556	25.2744083647145	25.9235903844192	24.811341049939	24.6207730107634	24.388502172826	25.0283040062995	25.5411926024348	25.614390666112	25.7420878228982	24.2177973590364	24.3402053955373	25.3096221964788	24.830788130202	25.2692747835231	25.4443995154132	26.054534963358
Ga0196617_10000587	22.8512474200461	23.7633323688721	24.5128655874619	24.7827609179232	24.9177206920576	24.9018957147874	25.0930522921805	23.5178152720791	23.5155142802898	24.2001270035757	24.7024785773659	25.1518357705507	25.4121328753445	24.4974137856396	22.6789928189116	23.9590045964363	24.3483512768994	24.2762970419579	24.9763744135746	25.1570142950659	25.1635730768002
Ga0196617_10000595	24.4338613868435	25.7059443148782	25.3910579068209	25.6805909074413	25.8464261786618	25.4217152817698	26.6966939718622	25.5778664078366	25.6554822327479	24.7423074503698	26.6407983943872	25.8163740548404	25.4891210871515	26.2754700370089	24.7113032088185	24.8786861486669	24.8880670477483	25.3183987690378	25.3972600806567	25.4554181844606	26.458012526303
Ga0196617_10000596	26.4014080287266	27.2095222236434	27.2815649262511	27.1492724127977	27.5263555681531	27.7866128209829	27.5667258627224	26.6564326589464	27.0896929596465	26.9696024323397	27.6588607155669	27.7611443823496	27.7561391292418	27.7057052022424	26.7411915244811	27.0389732814971	27.3093668475013	27.389237619394	27.5191965787455	27.7713759751123	27.7297092387583
Ga0196617_10000597	22.7747978652418	23.4155476155095	23.4157728644738	23.5672515335496	23.1809680810394	23.2989349677974	22.249590462764	22.8759766000207	23.4328452901995	23.7774292369959	24.0085615971604	23.5564489086499	23.805113560189	23.4238916221017	22.838390241108	23.4936192274689	23.6230981842231	23.7816689694667	23.661121793393	23.5520242639932	23.3862137849973
Ga0196617_100006100	23.3966696331181	24.5644463340538	24.5896796305555	25.0470729569867	25.2498909094413	24.9844446198066	24.6605256803368	24.2696080176243	24.5754755048821	24.7364467203041	25.0731254144528	25.3188185684721	24.7977807246859	24.9364520116323	23.8933793424713	24.2045223260506	24.5997983568347	24.5894199535601	24.8459479697133	24.8911126722462	25.3714065917565
Ga0196617_100006102	24.5232121875455	25.1030131500725	25.3061332130915	25.4264675021146	25.8667443540062	25.7009760154969	25.3053027757633	24.4781929631041	25.2337353782314	25.6385084166377	26.2825958810281	26.2237186649196	25.5010921461124	25.9810575010795	24.905537196301	25.4636832218677	25.7009121735566	26.0871581548001	25.4825598565335	25.6010340808046	26.0598922166774
Ga0196617_100006109	22.9692703293686	24.3845605849989	24.8373904942119	25.0300703015212	24.7712399638842	25.2133998245616	22.9338638845789	24.0218081197735	24.3178781539309	24.7349144875959	25.48508833722	25.5358611262947	25.323870495316	25.0350742094774	23.5519828399051	24.2182853074212	25.019218584723	24.9439817851578	24.592988440769	25.2686351599388	25.5291469680624
Ga0196617_100006111	22.9541074085013	23.1429594954259	23.2596822937546	23.1981955828967	24.2992298747088	23.6389055973368	24.1895168482221	23.1843794321299	23.42910617914	22.7125299893423	24.2895154761063	24.3856939283738	23.3311793664761	23.9381825371083	22.910650606895	23.1686571292766	23.8655849153472	23.4079637938091	23.7414663226464	23.4850424819065	23.9774362882499
Ga0196617_100006113	22.4524976781511	24.0764024984417	24.1344001551302	24.7149622143979	25.1037911262242	24.7640011702905	24.906168042517	23.8430938848845	24.2272175861271	24.6045453752522	24.621130370392	25.1763292453918	25.2734221205984	25.1491501951038	22.8306350541401	23.7972631261626	24.9104100699886	24.5649564002181	24.6433726661925	25.0187116454445	25.5274205006643
Ga0196617_100006114	23.2690719262203	24.6002392171293	24.5058946642254	24.3386225080188	25.31401550385	24.3773181618915	24.970853675412	24.2309035361104	23.7259685932761	24.1308787683451	25.0521564176125	25.1403589556487	24.7906212856257	24.9400985822503	23.2514222628614	23.0796844120017	24.5670744298754	23.7346040163241	24.7769213178096	24.5839697237586	25.3234936836497
Ga0196617_10000613	23.0783716773457	23.8078500576505	23.6482800058326	23.80271042042	24.3232692968898	23.7872691811842	23.9067598130189	24.1174689027059	23.693854185045	23.1858355445118	23.7114572688923	24.3278677114534	23.0572604693198	23.5354886829452	23.7776089335196	23.5963631313635	23.7666753423049	22.9546633835389	23.5922947333208	23.422264825252	24.1769664695054
Ga0196617_100006131	25.2272411230218	26.452871819203	25.9767166697891	26.868421132131	26.7513754240173	26.7143634405034	26.2876743734611	26.2132274533204	26.2669484423419	26.2098382713083	27.3252970182122	26.7303963433022	26.9000036379799	26.973694822892	25.5207243839326	25.942578123225	26.8917166346533	26.8719667122253	26.5831580349977	26.8071835392417	27.4794994809042
Ga0196617_100006132	25.531962684635	27.0362333096513	26.9917564538188	27.2093656166495	27.4531545255721	27.9359901970488	27.6349151605121	26.1699547655273	26.4892128820805	26.7805692515499	27.9236131304812	27.8121351276999	27.5571037845804	27.6331023095101	25.9922836458721	26.2176856956606	27.1503148677119	27.4630476469894	27.0020229647257	27.7465469908146	27.9762905048688
Ga0196617_100006137	23.6445596756841	23.7054595092697	24.2190885589052	24.3785555002271	24.7032283014418	24.4545392320135	24.3300774155755	24.0652640426243	24.0240847110766	23.6236726266994	25.1639896951605	24.8986089024221	24.4263104202542	24.8939062131018	23.9900640621247	23.9421518321931	24.452104725917	24.6525672709697	24.7966900472905	24.4404248261339	25.1344322279489
Ga0196617_100006138	28.8868093867186	30.4604660832556	30.0885435631751	30.3645904621412	30.6359424493132	29.997339990203	31.2562385722248	29.9493960540283	29.9800749834933	29.8910066476258	31.122925404516	30.3261194043198	30.3624870370046	30.6614688408252	29.5506176292332	29.6812977515607	30.5010498276499	29.8885995658302	30.4672252094742	30.1799135136038	31.3572693285946
Ga0196617_100006140	24.1216480985687	25.3237655718067	23.6331679635468	25.3765762328231	25.1215726601947	23.9667377456611	24.8663084717545	25.0508437451245	24.8014278920074	24.5238184403645	26.1548808023317	24.3975748079744	25.2020724072819	25.0139499162097	24.5257339800032	25.2917481902876	25.0742853285188	25.5750152652364	24.9517965919131	24.5844050764715	26.1767312827142
Ga0196617_100006144	27.9191529194417	29.2559661368657	29.5027656838978	30.0939471281113	30.4709032850517	30.046489199319	30.4136234996897	28.3440546645317	29.7046658646324	29.8587464061883	30.1544474309017	30.725822299723	29.9829898426042	29.9017081311138	28.2632010940723	29.5616784772451	29.962987587958	29.8359034941779	28.9229325507747	30.0147395209616	29.9804824761372
Ga0196617_100006157	24.5404736632152	25.1737730982781	24.4044861762234	24.5872283978566	25.5056029104504	25.0141675690482	25.5312819117666	24.8253085741346	25.0238451509917	24.9571562968536	25.5314985920821	25.440183804885	25.3925558415157	25.3262486455394	24.8085411475212	24.5900218593374	24.9083405684796	24.9120431693546	25.3657750045808	25.2033617052819	25.7609123677891
Ga0196617_100006164	23.8221574267186	25.6477044232583	23.8898979913277	25.4093650634052	25.5162381997732	24.2762874203328	26.1564712679281	24.6094308174413	24.7114331443161	23.3896050651883	26.2264823888803	24.8095532946561	24.3674288569541	25.9107766312512	24.650077573432	24.3917566203306	24.8830207058528	24.8657587917405	24.1732111909426	24.3218581386435	26.3031636059726
Ga0196617_100006165	22.4667964663104	23.5065832451125	23.3211421963994	23.2889166703959	23.6688584223338	23.5416217402381	23.9148946526243	22.6648534594088	22.9047542651318	23.1650112245693	23.6798014834404	24.094891673327	23.7618859347128	23.6475464981405	22.5401416352195	22.4783714801905	23.9992677523347	22.7067310945598	23.4584337657446	23.6517538374755	24.4932547190243
Ga0196617_10000617	22.6080628007733	22.3356394750424	22.5449517246572	23.0384387922952	23.4467154834336	22.9553596160063	23.1903261888741	23.0104174310187	23.0596702623204	22.9716094082622	23.6402793871888	23.3141994702821	23.4168455662449	22.7635317644957	22.4711063626302	23.226712241841	23.1869631009297	23.0103138994009	23.2181581781452	23.1861025911256	22.7860607844954
Ga0196617_100006178	25.6493616221519	26.3929237046301	26.3140613307958	26.3696454238684	27.3348614661004	26.6654515638977	27.3837804346404	26.2042008836787	26.4891298748856	26.2195512760114	27.3141365857326	27.190310301386	27.0398214804417	26.9260952521628	25.78168674846	26.0713943725693	26.744840739686	25.9010609629915	26.7177809950018	26.8526365221697	27.3168070010192
Ga0196617_100006179	25.5206947562512	25.7952206394987	26.0317558133153	26.0046797470053	26.447778893015	25.4828807080005	24.8882457978653	26.0402359652183	26.1429395674619	25.8869081302631	26.6487928542245	26.6451956039802	26.1598245466099	25.7748000035461	25.8958550550875	25.6501972266286	26.6836273286561	25.9818994811597	26.4111756300892	25.8213526273052	26.249860000882
Ga0196617_100006180	25.9968807394674	27.3189252462835	26.437560184436	26.9301565009336	27.6126655959241	26.725633369788	26.9234823527016	26.8733990840405	27.0888875470242	26.4846615284844	27.7035599483137	26.930989998476	26.5709678886135	26.7604513789717	26.2403569999536	26.610563507741	27.1956589773443	26.5983067136603	26.4505416552002	26.6483006292007	27.3315272610856
Ga0196617_100006181	25.0849989310638	26.9095233809749	25.7187225756784	26.2135777172504	26.5689643466525	26.2910051730644	26.258468232765	26.0743346813824	26.3602939467524	25.798272061573	27.2907055759474	26.6034797842376	25.8680719915697	26.307497609084	25.9446145826587	25.7081896446537	26.6252165197614	26.2937862341079	25.0645557765018	26.0795385823171	26.8229497378171
Ga0196617_100006182	27.4273120970745	27.7048576371248	26.7105276030672	26.9430783052194	27.5755524597653	26.0398361534561	26.8861726297949	27.8353324755886	27.5586146770866	26.7841962256796	27.9234638868581	26.8906219998636	26.7296239458491	27.1608914828287	27.6465202113705	26.8389477852288	27.1984454694703	26.829648132092	27.5123264570632	26.3847300496526	27.6043545595786
Ga0196617_100006184	24.6100317960135	25.9884886500066	25.5359749587494	26.5764831307593	26.0226765082314	25.4593217325313	25.9380284211551	25.3231962747148	25.7686018475643	24.2866286224284	27.1744236713899	25.8583953803186	25.9431841546524	26.6499120062776	24.9670094242829	25.5570972320346	26.0620456613093	26.8122055939947	26.4326247284938	25.7012529435919	27.1666209717759
Ga0196617_100006186	23.442721825235	24.9289608534213	24.8238648195708	25.523271256931	25.681394623169	25.4930543663925	25.4237231297979	24.2702316572366	25.1192353450156	25.0584665142895	26.1262256592615	25.8598661086901	25.510033817969	26.0379672763289	23.6731041084952	24.3189194946688	25.5615040474385	25.2801686466645	25.9547975014352	25.5015440921807	26.0176734712335
Ga0196617_100006187	25.4214377492287	26.6622751587581	26.0468613127177	27.1596331467227	27.1893109669638	26.8332407127824	27.5494284662552	26.3605490715421	26.4521788432711	26.4171024733627	27.3762297964922	27.3109270419829	26.9916948453073	27.4144551286179	25.5095606083974	26.3616441147036	26.7010806790178	26.9370011841291	26.9348460739139	26.9124677790448	27.3917535675068
Ga0196617_100006188	22.3564896470772	23.7777850919296	23.5241806746296	23.3263680276935	24.3474638782708	23.7088821687915	24.1646350896995	23.841574870761	23.9716254228342	22.7087653543157	24.8322324756631	24.3194655760615	23.9715345911753	23.2214047301794	23.946062292809	23.3453929556649	23.9424880198163	23.3562353595007	23.9588346575474	23.8402083799834	23.8188446075688
Ga0196617_100006189	26.0069572081273	27.1321359745615	26.6647753049544	27.1755328804196	27.3938972707113	26.8741756329945	28.2705352891677	26.8630579462531	26.941820009035	26.2083236079346	28.131967648052	27.6290834954798	26.5097774788342	27.5604972089058	26.6809259321947	26.4751682649297	27.5636710103145	27.1981771338493	26.6108618855598	26.6919765559144	28.2047931113625
Ga0196617_100006190	27.6512761057187	29.106880033817	27.949510860023	29.4227091183288	29.0687736202156	28.5015567090681	29.5163064609034	28.6364143144758	28.9304179007201	28.4829553719421	29.6342589151601	28.8426021710092	28.4912747288495	29.3276854805897	28.2456956969262	28.7938939263425	28.3567633890508	29.2589251739943	28.9533285705347	28.4964157189588	29.8646527374476
Ga0196617_100006191	26.8682553648588	28.1609665444704	27.2596096225641	27.3428332410403	28.0123236065106	27.6591417053739	27.4857072855874	28.3388604273974	27.7773007886039	27.6082590291555	28.5945280854037	28.3270818472438	28.2108366193635	27.7705240502721	27.5181664929744	28.0597085055078	28.1876740373022	28.1240098475205	27.2997991368816	27.9349891623687	28.1705307642798
Ga0196617_100006192	27.0822358524236	28.176403688688	27.2862619861553	27.3816558982643	27.7825255282423	26.9153785376772	28.3433469465527	27.7587901879641	27.1735404325824	26.0439593598251	28.6138757114977	27.1510876197146	26.7803968165816	27.5353804859065	27.3703793749267	27.3540825511111	27.3535581523842	27.5966106593207	26.5175493777314	26.8478876771294	28.1323344269229
Ga0196617_100006193	26.2175189437368	27.2092831960578	27.2484185682069	26.78233384456	27.3542680507544	26.7998980426215	27.0574711098092	27.5676660446607	26.9820076343741	26.3168106681514	27.9703430614366	27.237110170205	26.7404944450659	27.0189075029094	27.0933363672381	26.445494136494	27.6344674626342	26.667292352061	27.063421331742	26.7701962438437	27.6648707916713
Ga0196617_100006194	26.2547988132587	27.9769502329181	27.369114781827	27.133180377847	27.8294752972698	27.5277752585627	27.7562266616464	27.1556583128895	27.5684191362738	27.3366099998908	28.4401355062393	27.8573287941492	27.7402789613194	27.8928881280125	26.8721033268164	26.9898706180371	27.9065654026454	27.7107405279547	27.1626768033114	27.6340271099411	28.3849222418175
Ga0196617_100006196	26.4736391172536	27.6154539270794	26.9383672205374	25.9095462996805	27.4378483558346	26.4560033203476	27.0203702426072	27.0436533117958	26.7904281340156	26.7093834013513	27.4482121487815	26.8500662951809	26.7757794445634	26.5281360559229	25.9738332704353	25.4126828703215	27.1633470339835	26.3353013109201	26.8959433621479	26.6158913824555	26.9744880841049
Ga0196617_100006197	25.4974403659481	26.626289479447	26.3498007421189	26.348607099443	27.1298912959639	27.0313412942012	26.2152464153369	26.5569276932747	26.5797062524639	26.2914375753907	27.1417529401348	27.3631267791819	26.2458969336689	26.7218768722845	26.219030579536	26.2215731811873	27.0295088542053	26.8581076875562	26.0867711085771	26.6386191139351	26.9021333432393
Ga0196617_100006198	27.3255770194568	28.4061000024237	28.1780025893521	27.3505885228763	28.1153728537564	27.8116422712198	27.6322204366095	27.8128012630994	27.8980237871118	27.4043577381093	28.4284794329219	28.3123243837191	27.1362825020335	27.4817741991413	27.7635291220529	26.9860352798172	27.9732548288407	26.7144388251577	27.718125792421	27.4739623866267	28.5687061874842
Ga0196617_100006199	26.4310657382742	27.5395097590736	25.6793728341759	27.0412275688628	27.0764113025193	25.5981300451817	26.1024957925729	27.1849909704157	27.1141640375871	25.5036287697741	28.6956171242866	26.436326347981	25.9556383934878	26.3529509737873	27.2766429025593	25.63915057286	25.992869120484	25.8838163547646	26.8419416926578	25.7768842193348	27.7921831919852
Ga0196617_1000062	24.1132489109376	25.0129790512843	24.5830585580168	25.1709138351209	25.1136819894917	25.2188574815481	24.1090513770136	24.8139943273458	24.8622170081521	24.313365314872	25.2969488724602	25.5898638683094	25.8919342978544	25.2206416327059	24.491498490366	24.4872308283745	25.0801582996643	24.6295920324613	25.361037242067	25.5553958897012	25.8036088818402
Ga0196617_100006201	25.0669272465841	25.8949800978571	25.7753610009896	26.2322044435135	25.7795152038646	25.5010981557477	25.7579085590177	25.929892626251	25.6403986509773	25.0633964096287	26.8308428843942	25.7988104529587	25.573335287065	25.8095966858635	25.7084112413431	25.2724804251305	25.4710907310713	25.7869762089701	25.5102617315069	25.5372167214063	26.2787838299457
Ga0196617_100006202	27.0051083754104	28.3490637536458	27.5877307614826	27.8405982379451	28.6744149815785	27.206840942084	27.920162430159	27.84792768014	28.3687688058405	27.5339292073775	28.9247639684192	27.948841833401	27.555954306036	27.9911798549524	27.7654279385306	27.6449004260893	27.8078982947909	27.839497570297	27.5965410582442	27.38139762406	28.4622581156514
Ga0196617_100006204	26.4697991572217	27.2711003326549	26.7250813828136	26.5851491136978	27.1449716724983	26.5025574321824	26.7487003050538	27.4837038088374	26.9966295436874	26.2131335775706	27.1447855386732	26.9488032689727	26.4909258866808	26.7940976667379	26.8417822215453	26.3040840263751	26.9004153602224	26.1871003755071	26.6500985631976	26.4967416594316	27.2873859466302
Ga0196617_100006205	26.1797778258885	27.7578517122776	27.0430640585605	27.0886481503381	27.8829788885057	26.492085023149	27.6161732912551	27.3494127298031	27.5820110024442	26.792434803679	28.0158402615651	27.3570201147307	26.8929003353602	27.1180170640798	26.5308781726507	27.5220127581638	27.3960800793203	27.3766835445763	27.2712130766203	26.6924926792546	28.0263151862299
Ga0196617_100006206	25.7450430200025	26.6584543675959	26.2449363348656	26.5448655611713	27.0954075853912	25.5487837183818	26.3322717655354	26.1796783070234	26.4182895901214	25.6887135903702	26.9740855063232	27.2413539837668	26.0669899748139	25.8656261408998	26.0501166232913	25.7402433861239	26.5496652813911	26.1335717876443	26.0915072770418	25.8078868465978	26.3097977949712
Ga0196617_100006207	26.172252520896	27.2754051193284	27.3040143715377	27.3001841143822	27.652089137685	27.3415922950651	27.066875694883	27.3896356376767	26.9607044863722	26.7007363081544	27.9308934990943	27.2298717233391	26.4964022566168	27.2065850346065	26.7252367269685	26.2968244472224	27.4282629500003	26.7758559078724	26.7115385379426	26.918997275841	27.7753260367759
Ga0196617_100006208	27.8370323980595	28.4861670983356	27.7073089172264	27.5576252992826	28.1138677822849	27.675376180897	27.8743178359585	28.2794819303582	27.9965382133997	27.5657893600441	28.2350372369191	27.8970501341083	27.4974189179181	25.9265102001568	28.0349295436943	27.5002529905231	27.8472085586904	26.8824867952625	27.9013294010465	27.5863975494076	28.4522809357316
Ga0196617_100006212	23.7048150122665	25.1062948682776	25.1409992122251	25.5697257207157	25.6865660658398	25.3183194744173	26.3357352938366	24.8232995015514	24.9798093621846	25.0470530838042	25.7862680213063	25.5024980026606	25.9648741893627	26.1115684251744	24.1288629245219	24.6176359474568	25.381782914107	25.5116133100144	25.2683699160254	25.64159683189	26.5426192163547
Ga0196617_100006214	27.5203273168205	28.1849570454258	28.5615365227081	28.5380552667832	29.8644455536206	28.6872782112731	29.300251886993	27.9207778214655	28.3437911535643	28.0058017842759	29.108661144995	29.3996522030629	28.1201063327047	28.7575875788012	28.0201223625325	27.968990776612	28.9440097777668	28.1257795051036	28.4051252113974	28.4036922719889	29.2048142842071
Ga0196617_100006215	23.0925188722438	24.2361673836895	23.6600918320758	23.7601773351035	24.4588196981803	23.8300020909842	24.6043117942863	23.8863712624749	23.7654612346917	23.6811644875047	24.4004815545673	24.086407273235	23.9392686826718	24.2564488641688	22.5170975438399	23.5341064806867	24.3345699350244	23.2921722434533	23.8492848326132	23.884635386828	24.8846645627669
Ga0196617_100006216	24.1324578710686	25.2552755918218	23.9558749469586	24.8590842601522	25.1154010301727	24.3222852831957	25.4112179186945	24.4366314006466	24.3946429505819	23.8917463101666	25.9311730567067	24.6537207648002	24.428158905737	24.9408077110963	24.6648290309947	24.0717615390267	25.1866910987049	24.8323393753144	24.2147418088672	24.3752220944664	25.5521715584245
Ga0196617_100006217	23.0029862603395	23.9304788523527	23.3834199773651	23.9654352441194	23.1552785973408	22.49712625682	22.2756664078478	23.7075196096928	23.8677202921508	22.8812710293065	24.0278980206136	23.7004524412136	23.7458627355067	23.3260142605716	23.0635279245298	23.5608481308601	23.9017882598205	23.1291396371197	22.9580311780791	23.1214944961634	24.1989842849559
Ga0196617_100006222	25.5420717010411	27.1630372957489	27.099193551203	27.7187828002673	28.1564103575543	27.6306265505501	27.9829908455165	26.0884187824482	27.1832889205087	27.3227523427233	28.0115069655403	28.0053547956857	27.770720286313	27.6226368245723	25.6549036297512	27.0056863219347	27.3470437533471	27.3350261181895	27.5557224579954	27.7006734184315	27.9407186410642
Ga0196617_100006224	22.4765784850793	23.5450345963053	22.5356570486399	23.038812022221	23.3833938873224	22.7814142316243	23.5863609521862	22.9463024783552	22.7248579389588	22.6868727576714	23.9778775210325	23.5383347699969	23.2476358118699	23.3101483323048	22.7212960882489	22.7529736132621	23.5493791664704	22.233591701922	23.0367875589295	23.0145250217471	23.8602342391744
Ga0196617_100006226	24.7038500537999	24.9361326470347	25.0050646658302	25.5334518444707	25.7675992267897	25.0859619743281	25.4956597341948	24.4142423513446	25.1603695627171	24.8107995535723	25.6686936066819	25.8773081714109	25.0201131634533	25.0533840530491	24.7570659803922	24.7056040071725	25.4982452131784	24.9717599925886	25.0133514977022	25.0530375688907	25.2459287360271
Ga0196617_100006227	26.0830905607669	27.2833382952348	27.0072597589392	27.5493290847898	27.7190312562371	27.1593639779408	27.8449815229383	26.5912174817588	27.2239881424039	27.2092884082457	27.384072345106	27.9139099414289	27.3268739018795	27.7964349283142	26.178449621567	26.4672517309924	27.5664046128069	26.5634258582253	27.4296098663059	27.2431189399102	27.6582925467362
